0.182205446488;-0.149594820677
0.364410892976;-0.215380701926
0.546616339464;-0.212260091418
0.728821785952;-0.153140489162
0.91102723244;-0.0489188425833
1.09323267893;0.0913471420992
1.27543812542;0.260200427931
1.4576435719;0.451537987234
1.63984901839;0.660382886464
1.82205446488;0.882685170143
2.00425991137;1.11515328594
2.18646535786;1.35511399384
2.36867080434;1.60039724061
2.55087625083;1.84924217775
2.73308169732;2.1002207295
2.91528714381;2.35217555397
3.0974925903;2.60416972452
3.27969803678;2.85544591661
3.46190348327;3.10539328778
3.64410892976;3.35352057938
3.82631437625;3.59943425012
4.00851982274;3.84282068142
4.19072526922;4.08343168025
4.37293071571;4.32107265533
4.5551361622;4.55559296283
4.73734160869;4.78687801476
4.91954705518;5.01484282113
5.10175250167;5.23942669934
5.28395794815;5.46058893526
5.46616339464;5.6783052206
5.64836884113;5.89256472448
5.83057428762;6.10336768337
6.01277973411;6.31072341539
6.19498518059;6.51464868214
6.37719062708;6.7151663356
6.55939607357;6.9123041989
6.74160152006;7.10609413945
6.92380696655;7.29657130017
7.10601241303;7.48377346098
7.28821785952;7.66774050781
7.47042330601;7.84851399019
7.6526287525;8.02613675225
7.83483419899;8.20065262448
8.01703964547;8.37210616583
8.19924509196;8.54054244766
8.38145053845;8.70600687255
8.56365598494;8.86854502214
8.74586143143;9.02820252922
8.92806687791;9.18502497017
9.1102723244;9.3390577744
9.29247777089;9.49034614818
9.47468321738;9.63893501049
9.65688866387;9.78486893912
9.83909411035;9.92819212545
10.0212995568;10.0689483364
10.2035050033;10.2071808831
10.3857104498;10.3429325941
10.5679158963;10.4762457939
10.7501213428;10.6071622853
10.9323267893;10.7357233344
11.1145322358;10.8619696595
11.2967376823;10.9859414221
11.4789431287;11.1076782196
11.6611485752;11.2272190806
11.8433540217;11.3446024618
12.0255594682;11.4598662456
12.2077649147;11.5730477396
12.3899703612;11.6841836772
12.5721758077;11.7933102188
12.7543812542;11.900462954
12.9365867007;12.0056769046
13.1187921471;12.108986528
13.3009975936;12.2104257213
13.4832030401;12.310027826
13.6654084866;12.4078256329
13.8476139331;12.5038513874
14.0298193796;12.5981367952
14.2120248261;12.6907130282
14.3942302726;12.7816107306
14.576435719;12.8708600255
14.7586411655;12.9584905209
14.940846612;13.0445313168
15.1230520585;13.1290110116
15.305257505;13.2119577093
15.4874629515;13.293399026
15.669668398;13.3733620971
15.8518738445;13.4518735841
16.0340792909;13.5289596819
16.2162847374;13.6046461254
16.3984901839;13.6789581969
16.5806956304;13.7519207327
16.7629010769;13.8235581305
16.9451065234;13.8938943558
17.1273119699;13.9629529493
17.3095174164;14.0307570333
17.4917228629;14.0973293191
17.6739283093;14.1626921128
17.8561337558;14.2268673229
18.0383392023;14.2898764666
18.2205446488;14.3517406758
18.4027500953;14.4124807045
18.5849555418;14.4721169346
18.7671609883;14.5306693822
18.9493664348;14.5881577041
19.1315718812;14.6446012038
19.3137773277;14.7000188378
19.4959827742;14.7544292211
19.6781882207;14.8078506336
19.8603936672;14.860301026
20.0425991137;14.9117980248
20.2248045602;14.9623589389
20.4070100067;15.0120007645
20.5892154531;15.060740191
20.7714208996;15.1085936062
20.9536263461;15.1555771015
21.1358317926;15.2017064775
21.3180372391;15.2469972489
21.5002426856;15.2914646498
21.6824481321;15.3351236382
21.8646535786;15.3779889014
22.0468590251;15.4200748609
22.2290644715;15.4613956766
22.411269918;15.5019652519
22.5934753645;15.5417972383
22.775680811;15.5809050397
22.9578862575;15.6193018168
23.140091704;15.6570004919
23.3222971505;15.6940137528
23.504502597;15.7303540569
23.6867080434;15.7660336358
23.8689134899;15.801064499
24.0511189364;15.835458438
24.2333243829;15.8692270304
24.4155298294;15.9023816435
24.5977352759;15.9349334381
24.7799407224;15.9668933726
24.9621461689;15.9982722061
25.1443516153;16.0290805026
25.3265570618;16.0593286339
25.5087625083;16.0890267836
25.6909679548;16.1181849503
25.8731734013;16.146812951
26.0553788478;16.1749204241
26.2375842943;16.202516833
26.4197897408;16.2296114694
26.6019951873;16.2562134557
26.7842006337;16.282331749
26.9664060802;16.3079751431
27.1486115267;16.3331522726
27.3308169732;16.3578716146
27.5130224197;16.3821414924
27.6952278662;16.4059700781
27.8774333127;16.4293653951
28.0596387592;16.4523353211
28.2418442056;16.4748875903
28.4240496521;16.4970297968
28.6062550986;16.5187693963
28.7884605451;16.540113709
28.9706659916;16.5610699222
29.1528714381;16.5816450923
29.3350768846;16.6018461476
29.5172823311;16.6216798905
29.6994877776;16.6411529995
29.881693224;16.660272032
30.0638986705;16.6790434257
30.246104117;16.6974735019
30.4283095635;16.7155684664
30.61051501;16.7333344125
30.7927204565;16.7507773226
30.974925903;16.7679030703
31.1571313495;16.7847174226
31.3393367959;16.8012260415
31.5215422424;16.817434486
31.7037476889;16.8333482141
31.8859531354;16.8489725847
32.0681585819;16.8643128589
32.2503640284;16.8793742025
32.4325694749;16.8941616873
32.6147749214;16.9086802927
32.7969803678;16.9229349078
32.9791858143;16.9369303327
33.1613912608;16.9506712801
33.3435967073;16.9641623773
33.5258021538;16.9774081671
33.7080076003;16.9904131101
33.8902130468;17.0031815854
34.0724184933;17.0157178928
34.2546239398;17.0280262538
34.4368293862;17.0401108131
34.6190348327;17.05197564
34.8012402792;17.0636247299
34.9834457257;17.0750620055
35.1656511722;17.0862913183
35.3478566187;17.0973164497
35.5300620652;17.1081411121
35.7122675117;17.1187689508
35.8944729581;17.1292035446
36.0766784046;17.1394484072
36.2588838511;17.1495069886
36.4410892976;17.1593826757
36.6232947441;17.1690787943
36.8055001906;17.1785986093
36.9877056371;17.1879453266
37.1699110836;17.1971220934
37.35211653;17.2061320001
37.5343219765;17.2149780806
37.716527423;17.2236633137
37.8987328695;17.2321906242
38.080938316;17.2405628835
38.2631437625;17.2487829109
38.445349209;17.2568534744
38.6275546555;17.2647772918
38.809760102;17.2725570312
38.9919655484;17.2801953126
39.1741709949;17.2876947079
39.3563764414;17.2950577425
39.5385818879;17.3022868959
39.7207873344;17.3093846024
39.9029927809;17.3163532521
40.0851982274;17.3231951916
40.2674036739;17.329912725
40.4496091203;17.3365081141
40.6318145668;17.3429835801
40.8140200133;17.3493413035
40.9962254598;17.3555834251
41.1784309063;17.3617120469
41.3606363528;17.3677292327
41.5428417993;17.3736370087
41.7250472458;17.3794373644
41.9072526922;17.3851322528
42.0894581387;17.3907235918
42.2716635852;17.3962132641
42.4538690317;17.4016031183
42.6360744782;17.4068949695
42.8182799247;17.4120905996
43.0004853712;17.4171917582
43.1826908177;17.422200163
43.3648962642;17.4271175006
43.5471017106;17.4319454269
43.7293071571;17.4366855675
43.9115126036;17.4413395188
44.0937180501;17.4459088478
44.2759234966;17.4503950933
44.4581289431;17.454799766
44.6403343896;17.459124349
44.8225398361;17.4633702987
45.0047452825;17.4675390447
45.186950729;17.471631991
45.3691561755;17.4756505158
45.551361622;17.4795959722
45.7335670685;17.4834696889
45.915772515;17.4872729703
46.0979779615;17.4910070971
46.280183408;17.4946733268
46.4623888544;17.4982728938
46.6445943009;17.5018070104
46.8267997474;17.5052768666
47.0090051939;17.5086836308
47.1912106404;17.5120284503
47.3734160869;17.5153124513
47.5556215334;17.5185367398
47.7378269799;17.5217024014
47.9200324264;17.5248105022
48.1022378728;17.5278620888
48.2844433193;17.5308581889
48.4666487658;17.5337998112
48.6488542123;17.5366879463
48.8310596588;17.5395235669
49.0132651053;17.5423076278
49.1954705518;17.5450410664
49.3776759983;17.5477248033
49.5598814447;17.5503597421
49.7420868912;17.5529467702
49.9242923377;17.5554867587
50.1064977842;17.5579805629
