0.182205446488;-0.0373987051691
0.364410892976;-0.0538451754816
0.546616339464;-0.0530650228544
0.728821785952;-0.0382851222906
0.91102723244;-0.0122297106458
1.09323267893;0.0228367855248
1.27543812542;0.0650501069828
1.4576435719;0.112884496809
1.63984901839;0.165095721616
1.82205446488;0.220671292536
2.00425991137;0.278788321486
2.18646535786;0.33877849846
2.36867080434;0.400099310151
2.55087625083;0.462310544437
2.73308169732;0.525055182376
2.91528714381;0.588043888491
3.0974925903;0.651042431129
3.27969803678;0.713861479152
3.46190348327;0.776348321946
3.64410892976;0.838380144844
3.82631437625;0.89985856253
4.00851982274;0.960705170355
4.19072526922;1.02085792006
4.37293071571;1.08026816383
4.5551361622;1.13889824071
4.73734160869;1.19671950369
4.91954705518;1.25371070528
5.10175250167;1.30985667483
5.28395794815;1.36514723381
5.46616339464;1.41957630515
5.64836884113;1.47314118112
5.83057428762;1.52584192084
6.01277973411;1.57768085385
6.19498518059;1.62866217054
6.37719062708;1.6787915839
6.55939607357;1.72807604973
6.74160152006;1.77652353486
6.92380696655;1.82414282504
7.10601241303;1.87094336525
7.28821785952;1.91693512695
7.47042330601;1.96212849755
7.6526287525;2.00653418806
7.83483419899;2.05016315612
8.01703964547;2.09302654146
8.19924509196;2.13513561191
8.38145053845;2.17650171814
8.56365598494;2.21713625553
8.74586143143;2.2570506323
8.92806687791;2.29625624254
9.1102723244;2.3347644436
9.29247777089;2.37258653705
9.47468321738;2.40973375262
9.65688866387;2.44621723478
9.83909411035;2.48204803136
10.0212995568;2.51723708411
10.2035050033;2.55179522078
10.3857104498;2.58573314852
10.5679158963;2.61906144848
10.7501213428;2.65179057132
10.9323267893;2.68393083359
11.1145322358;2.71549241488
11.2967376823;2.74648535552
11.4789431287;2.77691955489
11.6611485752;2.80680477016
11.8433540217;2.83615061546
12.0255594682;2.86496656139
12.2077649147;2.89326193489
12.3899703612;2.92104591929
12.5721758077;2.9483275547
12.7543812542;2.97511573851
12.9365867007;3.00141922616
13.1187921471;3.027246632
13.3009975936;3.05260643032
13.4832030401;3.0775069565
13.6654084866;3.10195640822
13.8476139331;3.12596284684
14.0298193796;3.14953419879
14.2120248261;3.17267825704
14.3942302726;3.19540268266
14.576435719;3.21771500637
14.7586411655;3.23962263023
14.940846612;3.2611328292
15.1230520585;3.28225275291
15.305257505;3.30298942733
15.4874629515;3.3233497565
15.669668398;3.34334052427
15.8518738445;3.36296839602
16.0340792909;3.38223992047
16.2162847374;3.40116153135
16.3984901839;3.41973954922
16.5806956304;3.43798018318
16.7629010769;3.45588953262
16.9451065234;3.47347358895
17.1273119699;3.49073823732
17.3095174164;3.50768925833
17.4917228629;3.52433232976
17.6739283093;3.5406730282
17.8561337558;3.55671683074
18.0383392023;3.57246911664
18.2205446488;3.58793516895
18.4027500953;3.60312017614
18.5849555418;3.61802923365
18.7671609883;3.63266734554
18.9493664348;3.64703942602
19.1315718812;3.66115030095
19.3137773277;3.67500470944
19.4959827742;3.68860730527
19.6781882207;3.70196265841
19.8603936672;3.71507525649
20.0425991137;3.7279495062
20.2248045602;3.74058973473
20.4070100067;3.75300019114
20.5892154531;3.76518504776
20.7714208996;3.77714840155
20.9536263461;3.78889427537
21.1358317926;3.80042661938
21.3180372391;3.81174931224
21.5002426856;3.82286616244
21.6824481321;3.83378090954
21.8646535786;3.84449722536
22.0468590251;3.85501871523
22.2290644715;3.86534891915
22.411269918;3.87549131299
22.5934753645;3.88544930958
22.775680811;3.89522625992
22.9578862575;3.90482545421
23.140091704;3.91425012299
23.3222971505;3.92350343819
23.504502597;3.93258851422
23.6867080434;3.94150840894
23.8689134899;3.95026612474
24.0511189364;3.9588646095
24.2333243829;3.9673067576
24.4155298294;3.97559541086
24.5977352759;3.98373335953
24.7799407224;3.99172334314
24.9621461689;3.99956805153
25.1443516153;4.00727012564
25.3265570618;4.01483215847
25.5087625083;4.0222566959
25.6909679548;4.02954623759
25.8731734013;4.03670323774
26.0553788478;4.04373010601
26.2375842943;4.05062920826
26.4197897408;4.05740286735
26.6019951873;4.06405336393
26.7842006337;4.07058293724
26.9664060802;4.07699378579
27.1486115267;4.08328806814
27.3308169732;4.08946790364
27.5130224197;4.09553537311
